ts; dow; hod;default broker_mwh; default broker_price ;CrocodileAgent_mwh; CrocodileAgent_price ;COLDPower18_mwh; COLDPower18_price ;EWIIS3_mwh; EWIIS3_price ;Bunnie_mwh; Bunnie_price 
1344; 3; 0;[-0.1670; 37.3279];[20.8222; -24.9337];[-0.6466; 193.5109];[21.0370; -31.1889];[43.3189; -26.3248]
1345; 3; 1;[-0.2052; 36.9065];[13.2563; -25.0013];[5.1834; -18.6982];[18.2120; -35.6734];[46.0617; -25.8027]
1346; 3; 2;[-0.1402; 39.0432];[14.7942; -25.6684];[0.4816; 219.8621];[18.2120; -36.1971];[44.0369; -24.8052]
1347; 3; 3;[-0.1369; 32.3738];[13.1261; -29.1589];[0.2240; 313.2338];[19.0246; -34.7708];[47.7060; -30.2493]
1348; 3; 4;[-0.2131; 30.9275];[13.4023; -31.2217];[1.0619; 30.8598];[18.8488; -37.0994];[43.5831; -34.3288]
1349; 3; 5;[-0.1993; 32.0384];[15.6422; -30.9080];[4.1993; -8.0504];[18.2120; -35.6029];[49.9588; -36.3086]
1350; 3; 6;[-0.3437; 36.5404];[16.5778; -30.9950];[0.0000; 0.0000];[18.2120; -37.9037];[50.1796; -34.0598]
1351; 3; 7;[-1.3276; 60.9648];[4.5722; -26.9869];[0.0000; 0.0000];[1.4452; -29.3233];[10.4209; -31.1363]
1352; 3; 8;[-2.2199; 43.7415];[5.5399; -28.4600];[0.0000; 0.0000];[18.2120; -47.4939];[6.9986; -32.8135]
1353; 3; 9;[-2.9560; 36.8445];[4.3833; -31.1200];[1.9179; 6.9072];[0.0000; 0.0000];[39.2102; -35.6320]
1354; 3; 10;[-3.7115; 75.9985];[1.0931; -31.4883];[0.0000; 0.0000];[0.0000; 0.0000];[12.7181; -31.9148]
1355; 3; 11;[-3.9438; 76.0049];[3.7730; -31.3704];[0.9359; 98.6542];[0.0000; 0.0000];[7.2214; -33.5306]
1356; 3; 12;[-3.8931; 38.1579];[1.7277; -31.6667];[0.0000; 0.0000];[0.0000; 0.0000];[11.7681; -35.3938]
1357; 3; 13;[-3.5498; 31.6537];[8.5989; -30.8312];[7.7504; -17.6497];[19.6447; -40.3304];[57.9552; -32.8973]
1358; 3; 14;[-2.4345; 38.0369];[8.8301; -35.3947];[5.0000; -37.8284];[18.2961; -41.6769];[47.6738; -38.9519]
1359; 3; 15;[-1.3591; 37.1598];[10.9542; -36.2148];[-1.8216; 118.7489];[18.2120; -38.0911];[48.6927; -39.9715]
1360; 3; 16;[-0.8411; 37.1750];[11.2139; -37.1465];[0.0000; 0.0000];[1.0829; -38.9474];[49.5532; -36.4043]
1361; 3; 17;[-0.2244; 37.2744];[8.9634; -36.6226];[-5.4208; 56.4527];[18.2120; -45.1761];[56.3545; -37.2591]
1362; 3; 18;[-0.1583; 80.1249];[0.0000; 0.0000];[0.0000; 0.0000];[2.4509; -40.4858];[10.6949; -34.6836]
1363; 3; 19;[-0.1856; 36.4261];[5.0336; -29.3701];[4.6569; -10.5640];[0.0000; 0.0000];[51.5369; -40.6756]
1364; 3; 20;[-0.2200; 38.6757];[5.9500; -35.7417];[2.3859; 38.7940];[18.2120; -44.0486];[47.3791; -42.3749]
1365; 3; 21;[-0.2468; 38.0111];[6.6524; -35.8737];[-4.5926; 75.2278];[18.2120; -35.8568];[39.3670; -45.4423]
1366; 3; 22;[-0.2158; 30.1132];[5.5572; -31.0359];[2.0390; 10.0579];[19.6447; -27.0882];[42.7558; -37.0971]
1367; 3; 23;[-0.2319; 31.7106];[9.3128; -36.0723];[4.1603; -17.3683];[17.0341; -9.2188];[40.6902; -43.1767]
1368; 4; 0;[-0.1920; 32.8765];[7.3608; -31.5233];[1.3768; 71.9317];[21.0370; -25.3110];[51.7769; -36.2707]
1369; 4; 1;[-0.1713; 28.4239];[6.2318; -31.2722];[0.0000; 0.0000];[18.2120; -14.7559];[54.9642; -35.8394]
1370; 4; 2;[-0.2010; 27.9092];[5.2313; -31.3203];[1.0224; 26.3475];[18.2120; -21.6184];[54.7788; -33.9309]
1371; 4; 3;[-0.3281; 28.1051];[5.9694; -25.5626];[2.0329; 13.2296];[18.2120; -21.4615];[63.0886; -30.0092]
1372; 4; 4;[-0.2486; 29.0911];[6.0616; -30.5061];[0.8044; 52.5776];[18.2120; -32.8578];[49.2501; -33.3258]
1373; 4; 5;[-0.2656; 31.7562];[5.4887; -31.2617];[3.2333; 16.7434];[18.2120; -28.4102];[53.6029; -32.8281]
1374; 4; 6;[-0.3813; 40.7424];[2.1970; -10.0192];[0.0000; 0.0000];[7.6803; -37.9626];[50.4896; -37.4195]
1375; 4; 7;[-0.9468; 43.2718];[1.2886; -23.2504];[3.1614; -0.2111];[16.8302; -23.3246];[59.6998; -36.8983]
1376; 4; 8;[-1.4632; 43.7761];[1.4435; -31.6209];[7.0364; -28.3838];[0.0000; 0.0000];[19.4141; -31.5249]
1377; 4; 9;[-2.5287; 36.7735];[3.4898; -36.4383];[1.8190; 13.1106];[5.9216; -30.9694];[56.4821; -33.7418]
1378; 4; 10;[-3.4396; 76.8522];[1.4226; -29.8287];[0.8526; 175.6941];[3.6505; -46.5703];[24.4412; -31.4616]
1379; 4; 11;[-3.6045; 37.5349];[1.0182; -1.0727];[1.5452; 85.6487];[0.0000; 0.0000];[47.4906; -32.9366]
1380; 4; 12;[-2.6769; 38.1511];[1.3409; -30.2938];[0.0515; 1872.0612];[18.2120; -49.1976];[45.2185; -33.0901]
1381; 4; 13;[-2.9013; 37.1600];[1.9683; -37.2697];[-0.9838; 195.8118];[2.0039; -10.4087];[53.8407; -35.7557]
1382; 4; 14;[-2.5562; 37.8723];[0.0000; 0.0000];[0.0000; 0.0000];[0.7628; -35.1254];[57.9716; -36.6803]
1383; 4; 15;[-2.2652; 38.3705];[0.0000; 0.0000];[0.0000; 0.0000];[0.7497; -41.3985];[69.5035; -37.2595]
1384; 4; 16;[-1.3390; 38.0451];[0.0000; 0.0000];[0.0000; 0.0000];[1.4244; -41.1738];[24.9130; -35.4433]
1385; 4; 17;[-0.4040; 35.2030];[2.3181; -37.2918];[0.0000; 0.0000];[0.7497; -41.6667];[59.3003; -36.2855]
1386; 4; 18;[-0.2444; 41.4928];[1.5163; -6.4242];[5.0000; -40.2853];[15.1848; -27.4258];[51.8459; -45.9561]
1387; 4; 19;[-0.2097; 37.9538];[0.7754; -19.9957];[0.0000; 0.0000];[12.9480; -49.8462];[46.1473; -37.6509]
1388; 4; 20;[-0.2042; 31.9945];[1.4556; -32.6239];[1.7315; 51.1042];[12.8983; -24.1804];[49.1395; -39.1811]
1389; 4; 21;[-0.1346; 33.3696];[1.4719; -32.6153];[0.9511; 186.5970];[15.9797; -35.8719];[41.5708; -38.8135]
1390; 4; 22;[-0.2103; 37.6756];[1.5048; -36.5750];[0.3586; 523.7865];[17.8096; -38.6531];[39.6618; -39.6323]
1391; 4; 23;[-0.2252; 37.4983];[1.6588; -31.7777];[2.5883; -9.4579];[15.6362; -32.2438];[39.8153; -40.1768]
1392; 5; 0;[-0.2104; 34.8600];[1.5386; -30.6408];[4.4130; -17.1689];[13.7869; -29.5796];[50.6424; -33.8006]
1393; 5; 1;[-0.1502; 31.8237];[1.1414; -30.7109];[0.7144; 154.8219];[8.6192; -25.9557];[55.1994; -34.1527]
1394; 5; 2;[-0.2082; 34.3076];[1.1925; -30.3030];[5.2353; -19.7357];[5.3468; -11.7878];[46.0593; -34.7003]
1395; 5; 3;[-0.1279; 33.1601];[1.1829; -31.2067];[0.6337; 89.4910];[12.6857; -25.6463];[50.2817; -34.5607]
1396; 5; 4;[-0.1603; 30.3067];[1.5444; -25.6668];[0.2353; 197.4426];[12.4599; -23.1251];[74.5753; -27.2907]
1397; 5; 5;[-0.2113; 36.3921];[1.3868; -31.9191];[0.0000; 0.0000];[13.9115; -36.3187];[81.3224; -35.2507]
1398; 5; 6;[-0.2607; 33.0995];[1.9736; -31.9823];[0.0000; 0.0000];[14.7235; -36.6090];[50.7117; -36.7095]
1399; 5; 7;[-0.7563; 32.2179];[1.3452; -36.3388];[4.1463; -15.8581];[13.6713; -10.4238];[59.6743; -39.6163]
1400; 5; 8;[-1.1299; 37.2663];[1.2154; -37.2037];[0.0000; 0.0000];[12.3175; -38.1124];[44.5197; -39.6628]
1401; 5; 9;[-2.1120; 62.1721];[0.5841; -29.6547];[0.0000; 0.0000];[7.8749; -37.1864];[8.6914; -30.2716]
1402; 5; 10;[-2.5197; 37.1873];[0.9765; -37.1794];[5.1906; -19.9582];[15.1353; -24.5096];[50.0605; -41.4826]
1403; 5; 11;[-2.5016; 37.6012];[0.5724; -30.7376];[0.0000; 0.0000];[7.9988; -48.7953];[30.9110; -34.9132]
1404; 5; 12;[-2.6220; 38.1542];[0.5594; -31.1944];[0.0000; 0.0000];[5.2479; -41.6667];[21.4176; -34.9865]
1405; 5; 13;[-2.3539; 37.3322];[0.8429; -37.3558];[1.1557; 67.2361];[15.7084; -29.1480];[51.9772; -42.5705]
1406; 5; 14;[-1.9707; 65.2121];[0.0000; 0.0000];[1.9217; -32.6563];[0.0000; 0.0000];[25.7673; -33.4310]
1407; 5; 15;[-1.4595; 37.4728];[0.8342; -37.4291];[0.0000; 0.0000];[12.1816; -10.9213];[71.6166; -36.6618]
1408; 5; 16;[-1.0246; 37.9166];[0.5551; -25.7478];[7.6319; -12.4074];[14.6027; -5.2888];[60.7099; -41.2866]
1409; 5; 17;[-0.3214; 32.0496];[0.6909; -32.1032];[6.9997; -18.2312];[13.0887; -30.5133];[67.1370; -34.2451]
1410; 5; 18;[-0.2540; 32.0134];[0.5936; -32.1504];[6.2460; -37.2620];[12.7534; -17.7528];[66.2062; -36.9160]
1411; 5; 19;[-0.2378; 35.6377];[0.4962; -37.2694];[7.3378; -20.6740];[6.8949; -12.2431];[48.0797; -44.4248]
1412; 5; 20;[-0.2235; 35.5430];[1.0653; -17.9098];[1.9283; 36.5500];[12.4276; -42.1702];[52.5502; -40.5551]
1413; 5; 21;[-0.2538; 30.6333];[2.1836; -33.7773];[1.7402; 34.0088];[12.4276; -23.6618];[46.7507; -36.1367]
1414; 5; 22;[-0.2624; 30.7966];[2.4874; -30.1244];[2.1488; 7.2568];[12.4276; -24.8048];[39.2992; -31.7036]
1415; 5; 23;[-0.2417; 29.5134];[2.3971; -29.4382];[2.3526; -3.5201];[12.4276; -30.8929];[40.1239; -25.5310]
1416; 6; 0;[-0.1816; 27.4753];[1.8726; -17.4330];[4.2086; -0.4844];[12.4276; -31.1550];[54.9206; -29.4154]
1417; 6; 1;[-0.2072; 29.5599];[2.0182; -18.1354];[3.6514; -16.5873];[12.2329; -30.7744];[59.7902; -28.0316]
1418; 6; 2;[-0.0987; 29.7013];[2.0910; -23.9759];[1.7265; 28.1010];[12.4276; -28.4874];[77.4971; -28.5354]
1419; 6; 3;[-0.1855; 30.1440];[2.3953; -23.5384];[4.8833; -11.4814];[12.6249; -31.5748];[63.8935; -28.7560]
1420; 6; 4;[-0.2174; 30.7754];[2.7348; -22.6017];[4.0704; -6.0640];[12.4276; -31.9552];[59.9665; -29.1339]
1421; 6; 5;[-0.2367; 32.0227];[3.0852; -23.0158];[2.8164; 2.7151];[12.4276; -27.2204];[55.6079; -28.7487]
1422; 6; 6;[-0.2950; 30.7533];[3.4573; -23.6248];[5.0000; -21.4794];[12.4276; -27.6755];[47.1195; -30.0310]
1423; 6; 7;[-1.1174; 32.1585];[3.7519; -27.7796];[4.4220; -24.6961];[12.4276; -15.5837];[54.0069; -35.0490]
1424; 6; 8;[-0.9070; 31.4683];[13.6825; -32.0164];[8.0099; -28.2751];[12.4276; -26.4348];[59.1339; -28.7005]
1425; 6; 9;[-1.8618; 29.1225];[14.3791; -36.3314];[7.4363; -35.8775];[12.4276; -24.4393];[57.3456; -32.7626]
1426; 6; 10;[-2.0418; 52.6311];[5.8713; -27.8348];[5.0000; -15.4212];[12.4276; -46.0069];[51.0674; -36.6031]
1427; 6; 11;[-2.5947; 34.6620];[8.8967; -23.6321];[5.0000; -39.5369];[12.4276; -39.8290];[47.0135; -37.3076]
1428; 6; 12;[-2.5285; 51.4828];[8.7282; -20.7499];[2.1353; 18.1550];[9.3437; -18.2186];[57.0859; -37.2719]
1429; 6; 13;[-2.3295; 44.6522];[14.0049; -18.9780];[-2.3625; 118.7741];[4.2419; -10.4087];[45.3228; -41.8147]
1430; 6; 14;[-1.4720; 27.5173];[17.6125; -18.2251];[5.0000; -37.7471];[12.4276; -19.8194];[51.7884; -37.9509]
1431; 6; 15;[-1.0867; 40.7442];[16.8873; -21.2657];[-2.0884; 122.1743];[12.4276; -11.7171];[60.7110; -42.7978]
1432; 6; 16;[-0.6099; 50.4624];[16.9274; -19.5994];[5.0000; -34.1249];[12.4276; -10.3891];[63.6606; -36.0433]
1433; 6; 17;[-0.2052; 52.7698];[16.3562; -17.6247];[1.5449; 0.6956];[12.4276; -23.8659];[49.6496; -43.4743]
1434; 6; 18;[-0.1685; 40.6792];[16.3291; -20.2484];[5.0000; -35.6090];[12.4276; -24.3507];[51.8943; -36.8143]
1435; 6; 19;[-0.1120; 39.2801];[13.2940; -15.2040];[5.0000; -3.5354];[12.4276; -32.6685];[50.8808; -36.2424]
1436; 6; 20;[-0.1648; 38.2310];[12.2585; -28.9907];[5.0456; 8.5495];[12.4276; -40.4206];[41.8478; -38.3742]
1437; 6; 21;[-0.1083; 39.6559];[14.8411; -32.5936];[-0.5767; 202.0025];[12.4276; -32.3558];[36.4415; -36.7384]
1438; 6; 22;[-0.1286; 31.4918];[15.0848; -29.1172];[1.2302; 32.9063];[12.4276; -24.1099];[34.9907; -27.9611]
1439; 6; 23;[-0.1338; 37.3221];[18.4861; -25.4283];[1.0108; 59.4655];[12.4276; -33.8699];[36.1513; -29.8080]
1440; 7; 0;[-0.1169; 36.4968];[18.7139; -25.6213];[0.6332; 62.2217];[12.4276; -20.6619];[52.3956; -29.1780]
1441; 7; 1;[-0.0384; 28.4333];[20.5747; -24.3280];[2.1513; 18.8238];[12.4276; -28.9269];[51.5291; -28.7730]
1442; 7; 2;[-0.1598; 38.8408];[17.7967; -30.8119];[0.8393; 82.9589];[12.4276; -33.1100];[48.9932; -28.5319]
1443; 7; 3;[-0.1119; 35.7923];[20.1412; -26.1176];[1.6973; 11.7655];[12.4276; -30.4595];[56.2109; -28.1267]
1444; 7; 4;[-0.1461; 37.4681];[21.0645; -28.4120];[-1.2238; 73.4668];[12.4276; -31.7033];[44.3624; -26.8610]
1445; 7; 5;[-0.1970; 42.6761];[24.5911; -31.3781];[3.1368; -13.8188];[12.6249; -34.2129];[45.8653; -34.8970]
1446; 7; 6;[-0.2696; 45.1858];[23.0568; -33.9423];[5.0000; -19.9957];[2.4969; -12.4280];[47.5494; -34.2928]
1447; 7; 7;[-1.0730; 35.3406];[16.1745; -36.0448];[0.0000; 0.0000];[2.2574; -34.5869];[48.5352; -38.8595]
1448; 7; 8;[-1.5392; 30.2610];[14.9968; -25.2337];[1.5248; -12.8494];[12.4276; -41.2605];[53.7168; -39.4449]
1449; 7; 9;[-1.9887; 18.3276];[4.1632; -31.6667];[0.0000; 0.0000];[0.0000; 0.0000];[47.1804; -37.0715]
1450; 7; 10;[-2.2950; 18.5768];[18.9348; -32.8065];[-0.6747; 149.9193];[12.2329; -47.8412];[46.6440; -38.6753]
1451; 7; 11;[-2.3171; 48.8348];[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[10.8328; -33.2565]
1452; 7; 12;[-1.6283; 31.1246];[5.0032; -22.8414];[7.2841; -23.5772];[12.4276; -40.1274];[43.0112; -40.6446]
1453; 7; 13;[-1.4998; 33.7308];[27.2799; -34.8070];[-1.2719; 86.2159];[12.4276; -47.7017];[40.2516; -39.6406]
1454; 7; 14;[-1.3683; 16.6834];[20.1147; -37.5005];[0.0000; 0.0000];[0.0000; 0.0000];[41.3278; -36.4934]
1455; 7; 15;[-1.4702; 29.6918];[30.0423; -34.6014];[4.3032; -10.2225];[0.0160; -16.9410];[39.2546; -41.0290]
1456; 7; 16;[-0.8693; 28.4076];[6.5141; -19.9840];[0.0000; 0.0000];[6.6640; -40.8400];[37.1470; -39.7498]
1457; 7; 17;[-0.2390; 38.5134];[27.7966; -33.0418];[-2.0722; 126.7187];[12.4276; -38.9773];[38.4992; -38.4785]
1458; 7; 18;[-0.1405; 38.7962];[24.9497; -34.6439];[0.1862; 489.2576];[12.4276; -27.9740];[35.6458; -40.5966]
1459; 7; 19;[-0.2162; 31.4055];[23.0236; -31.5556];[0.0000; 0.0000];[8.2159; -23.7837];[33.7541; -35.6811]
1460; 7; 20;[-0.1997; 39.6176];[21.7477; -25.2881];[0.0000; 0.0000];[0.6112; -31.0523];[32.0397; -43.9243]
1461; 7; 21;[-0.0900; 32.9183];[32.4586; -31.7784];[-1.3114; 134.3572];[12.4276; -34.8788];[30.3117; -38.0978]
1462; 7; 22;[-0.0708; 37.5024];[29.8526; -33.1561];[-5.2867; 63.4477];[12.4276; -40.4143];[31.8409; -43.1038]
1463; 7; 23;[-0.1723; 32.1376];[32.6050; -31.2676];[-2.9600; 92.0617];[12.4276; -38.8528];[32.7700; -32.7267]
1464; 1; 0;[-0.1049; 31.5879];[41.5070; -30.5974];[-1.3483; 119.8347];[12.4276; -34.1236];[31.3128; -28.7990]
1465; 1; 1;[-0.1917; 32.5722];[39.3814; -30.6680];[4.1672; -17.8121];[12.4276; -15.6645];[38.5454; -27.5704]
1466; 1; 2;[-0.1013; 32.1975];[56.5221; -31.0037];[1.2946; 48.0885];[12.2329; -6.6841];[31.7583; -27.0057]
1467; 1; 3;[-0.1180; 31.7130];[49.7938; -24.0671];[1.7949; 20.6794];[12.4276; -13.7649];[37.4676; -21.7626]
1468; 1; 4;[-0.0637; 32.1390];[61.6625; -32.6877];[4.4601; 3.4359];[12.6249; -35.5550];[34.7491; -34.9853]
1469; 1; 5;[-0.1048; 33.7534];[69.4065; -32.4855];[3.2674; 9.5979];[12.4276; -36.3012];[35.2782; -36.9746]
1470; 1; 6;[-0.3130; 30.1508];[77.1123; -32.2526];[0.1558; 784.7260];[12.4276; -32.0415];[43.3335; -37.9411]
1471; 1; 7;[-1.3013; 33.5603];[90.9306; -37.2950];[2.4499; -7.2951];[3.4859; -32.2497];[46.6035; -38.9092]
1472; 1; 8;[-1.9789; 34.9834];[25.2758; -37.0570];[0.0000; 0.0000];[3.0071; -38.5470];[8.9297; -30.3326]
1473; 1; 9;[-2.4946; 31.9192];[8.7576; -19.4226];[1.7139; 2.0717];[12.4276; -44.5559];[41.2946; -41.0746]
1474; 1; 10;[-2.2645; 52.1436];[2.6477; -31.6667];[0.6096; 63.0314];[5.0493; -45.9037];[4.4494; -33.6470]
1475; 1; 11;[-2.8846; 53.4655];[3.4985; -31.6667];[0.5486; 77.3212];[0.0000; 0.0000];[6.3437; -33.2125]
1476; 1; 12;[-2.7453; 51.4283];[3.6678; -31.6667];[0.0000; 0.0000];[0.0000; 0.0000];[7.6019; -32.2148]
1477; 1; 13;[-3.5047; 53.3141];[0.9724; -31.6667];[0.0000; 0.0000];[0.0000; 0.0000];[12.0811; -32.8354]
1478; 1; 14;[-2.0153; 31.9212];[23.2789; -35.8486];[5.6886; -19.7563];[12.4276; -39.7233];[39.5953; -42.9411]
1479; 1; 15;[-1.5260; 32.9570];[26.6888; -36.3553];[-0.0573; 2147.7888];[12.4276; -43.7297];[36.7877; -43.1041]
1480; 1; 16;[-1.0517; 28.4165];[0.0000; 0.0000];[0.0000; 0.0000];[2.1658; -41.6667];[12.4398; -35.6130]
1481; 1; 17;[-0.3510; 31.9962];[2.5383; -37.6001];[0.0000; 0.0000];[3.3653; -38.9150];[31.3290; -36.9134]
1482; 1; 18;[-0.1130; 31.8678];[18.2779; -31.9010];[-0.4660; 237.4490];[12.4276; -33.0595];[40.0502; -39.7493]
1483; 1; 19;[-0.1568; 37.7213];[14.9201; -36.3103];[-1.1796; 140.0682];[12.4276; -38.8172];[41.7137; -40.9790]
1484; 1; 20;[-0.1385; 32.3343];[16.3211; -31.0063];[2.2377; 18.7870];[12.4276; -31.0059];[37.9128; -35.6073]
1485; 1; 21;[-0.1818; 34.8722];[15.2627; -31.1760];[5.0000; -19.1082];[12.4276; -31.9667];[33.2340; -35.7783]
1486; 1; 22;[-0.0590; 37.5079];[17.7697; -36.0941];[3.5805; -13.4162];[12.4276; -40.8463];[30.5247; -41.6792]
1487; 1; 23;[-0.0966; 32.5927];[21.6492; -30.8697];[-1.0057; 133.2026];[12.4276; -33.0782];[26.1327; -35.9949]
1488; 2; 0;[-0.0695; 32.7351];[17.7995; -32.4116];[0.0000; 0.0000];[12.4276; -37.8762];[38.2758; -34.6586]
1489; 2; 1;[-0.1733; 30.2821];[20.7562; -25.4036];[2.5571; 6.2515];[12.4276; -27.2224];[39.2249; -28.6517]
1490; 2; 2;[-0.1731; 32.2862];[15.7991; -31.6475];[2.2650; 18.1525];[12.4276; -32.4189];[38.4974; -34.7416]
1491; 2; 3;[-0.1497; 29.4936];[16.2576; -26.4677];[1.4415; -3.3292];[12.4276; -32.5223];[39.2152; -26.1399]
1492; 2; 4;[-0.1589; 29.9788];[20.6576; -26.0930];[0.9015; 25.0604];[12.4276; -26.3711];[55.4371; -28.9422]
1493; 2; 5;[-0.1556; 30.8620];[19.0987; -30.5884];[1.4784; 40.6477];[12.4276; -36.5342];[52.4872; -33.0381]
1494; 2; 6;[-0.3614; 35.1030];[18.6048; -30.1282];[0.4089; 157.2933];[12.4276; -29.9802];[46.5139; -33.0024]
1495; 2; 7;[-0.9552; 35.8497];[18.1921; -31.3675];[4.2319; -15.3773];[12.4276; -17.8646];[45.6066; -37.5277]
1496; 2; 8;[-1.9932; 37.7332];[19.0627; -37.2037];[0.0000; 0.0000];[1.9415; -41.6667];[22.1197; -28.5246]
1497; 2; 9;[-2.6808; 39.4185];[16.5572; -37.2035];[1.7510; 41.9016];[6.1857; -26.8315];[48.0472; -34.4655]
1498; 2; 10;[-3.4676; 28.4723];[12.8910; -36.4318];[1.9929; 3.5561];[0.7231; -9.4500];[48.0075; -26.6871]
1499; 2; 11;[-3.7912; 26.3660];[12.2660; -31.8438];[5.2546; -38.4175];[12.4276; -31.2299];[45.2629; -35.3467]
1500; 2; 12;[-3.7935; 36.6861];[11.8326; -30.8785];[5.0000; -37.9431];[12.4276; -38.0079];[43.2974; -35.1584]
1501; 2; 13;[-3.5284; 31.3477];[9.8871; -16.7537];[-4.2459; 93.7281];[12.4276; -39.3641];[45.2877; -39.0079]
1502; 2; 14;[-2.8873; 39.9404];[15.4837; -36.2610];[3.6099; 4.2023];[0.8933; -10.4087];[40.1905; -38.1939]
1503; 2; 15;[-2.3367; 37.3474];[16.4450; -35.7768];[1.3862; 41.0084];[12.4276; -37.6506];[44.3678; -41.3052]
1504; 2; 16;[-1.4503; 35.6419];[15.5215; -37.0650];[0.0000; 0.0000];[0.6932; -12.3261];[42.3969; -35.1716]
1505; 2; 17;[-0.4092; 32.8373];[12.0703; -30.3874];[-2.3587; 134.8743];[12.4276; -39.0507];[43.1108; -37.2635]
1506; 2; 18;[-0.2364; 42.8395];[11.0677; -35.2224];[-4.1257; 86.8216];[12.4276; -40.9681];[43.1306; -42.1655]
1507; 2; 19;[-0.2047; 43.0368];[12.0569; -35.9037];[-0.2042; 1132.2545];[12.4276; -40.4933];[42.8502; -41.4553]
1508; 2; 20;[-0.1112; 35.8079];[11.5671; -30.3181];[-1.6860; 128.3559];[12.4276; -37.6225];[42.5223; -35.2712]
1509; 2; 21;[-0.1295; 32.5803];[10.2888; -32.3156];[1.1091; 68.6496];[12.4276; -25.7939];[34.2663; -40.6887]
1510; 2; 22;[-0.1397; 33.5721];[9.9612; -31.3136];[-0.4568; 257.6552];[12.4276; -16.2007];[33.5262; -39.5179]
1511; 2; 23;[-0.1347; 34.1960];[13.0144; -31.0840];[-0.6002; 546.0440];[12.5262; -34.9046];[35.1411; -35.0792]
1512; 3; 0;[-0.1319; 29.4920];[14.2154; -25.9701];[0.3987; 386.9686];[12.4276; -19.0393];[34.5452; -28.6507]
1513; 3; 1;[-0.1586; 29.3435];[13.4613; -25.4829];[1.5985; 50.2628];[12.4276; -30.0597];[44.9940; -29.2117]
1514; 3; 2;[-0.1255; 25.6939];[15.8477; -24.9272];[2.3411; 3.1884];[12.5070; -12.5582];[38.8596; -25.0673]
1515; 3; 3;[-0.1216; 30.5470];[19.3332; -25.9336];[1.2386; 31.7353];[12.4276; -30.2822];[42.2391; -30.4819]
1516; 3; 4;[-0.1864; 28.5742];[14.0866; -20.3637];[8.1281; -16.2441];[13.3143; -27.2852];[44.3993; -22.5681]
1517; 3; 5;[-0.2266; 33.2182];[17.0690; -30.7979];[1.1041; 72.5401];[12.4276; -35.3318];[45.4470; -34.4054]
1518; 3; 6;[-0.4133; 35.3126];[13.4552; -37.1946];[0.0000; 0.0000];[0.0000; 0.0000];[55.0100; -36.2471]
1519; 3; 7;[-1.4245; 36.6034];[12.4187; -37.2685];[0.0000; 0.0000];[1.7493; -39.9690];[58.9711; -36.6121]
1520; 3; 8;[-2.3390; 37.2519];[10.4413; -37.1654];[0.0000; 0.0000];[1.5744; -36.3177];[8.9098; -31.6493]
1521; 3; 9;[-3.0145; 32.1119];[11.2285; -31.4411];[5.0000; -37.6887];[12.4276; -38.3063];[61.0744; -34.8160]
1522; 3; 10;[-3.7878; 37.2434];[10.2893; -36.7603];[5.3227; -19.2810];[12.4276; -46.5667];[45.5461; -38.7175]
1523; 3; 11;[-4.0694; 32.1489];[10.1579; -31.3230];[5.0000; -37.4420];[12.4276; -39.8443];[44.8550; -34.8629]
1524; 3; 12;[-4.0081; 38.2226];[8.1889; -37.0161];[1.5220; 65.4721];[12.4276; -48.2989];[42.0767; -37.7255]
1525; 3; 13;[-3.7375; 38.4676];[5.3931; -24.8648];[-0.2883; 266.6103];[12.4276; -43.2640];[46.2106; -39.7862]
1526; 3; 14;[-2.6289; 32.1591];[11.7413; -31.7021];[6.8075; -22.9007];[12.4276; -38.9158];[46.5736; -36.3056]
1527; 3; 15;[-1.7012; 37.2221];[16.5369; -36.5749];[1.7135; 41.5752];[12.4276; -44.9334];[46.5984; -38.9903]
1528; 3; 16;[-1.0231; 34.1814];[11.7377; -31.7023];[5.0745; -21.2563];[12.4276; -36.2617];[56.7861; -38.4716]
1529; 3; 17;[-0.2887; 31.3290];[6.5455; -37.3865];[0.0000; 0.0000];[0.0000; 0.0000];[39.6944; -37.0060]
1530; 3; 18;[-0.1785; 28.8282];[9.1910; -37.3829];[0.0000; 0.0000];[6.8306; -41.6667];[38.3711; -37.1391]
1531; 3; 19;[-0.1937; 29.1597];[6.8481; -37.2821];[0.0000; 0.0000];[0.0833; -41.6667];[36.5513; -37.0023]
1532; 3; 20;[-0.2193; 34.8815];[0.0000; 0.0000];[0.0000; 0.0000];[12.4276; -46.2638];[40.1035; -39.2632]
1533; 3; 21;[-0.2244; 33.5210];[6.6449; -31.4213];[5.0231; -19.9529];[12.6249; -28.4815];[38.3856; -36.4064]
1534; 3; 22;[-0.2177; 35.6109];[7.3119; -31.9310];[-0.4427; 136.3017];[12.4276; -30.4363];[34.8795; -39.8398]
1535; 3; 23;[-0.2248; 28.2255];[8.2836; -25.4928];[-0.3775; 151.6059];[12.4276; -26.8975];[34.1202; -29.5968]
1536; 4; 0;[-0.2001; 32.7345];[7.4814; -31.8467];[2.6395; 3.1935];[12.4276; -33.6254];[47.4940; -32.5506]
1537; 4; 1;[-0.1049; 36.4743];[6.2468; -31.9507];[2.1479; -10.5221];[12.6249; -35.4293];[54.3205; -34.0047]
1538; 4; 2;[-0.1350; 37.1313];[6.4033; -32.1287];[-1.9385; 42.6062];[0.3769; -25.9590];[52.8706; -34.4531]
